OID,Year,LocationInfo,Longitude,Latitude,ShootingAngle
630125,2022,140103,113.2945937,23.04738758,180
630126,2022,140103,113.2945937,23.04738758,270
630127,2022,140103,113.2945937,23.04738758,90
630128,2022,140172,113.4257933,23.04735997,0
630129,2022,140172,113.4257933,23.04735997,180
630130,2022,140172,113.4257933,23.04735997,270
630131,2022,140172,113.4257933,23.04735997,90
630132,2022,140244,113.2548538,23.0461619,0
630133,2022,140244,113.2548538,23.0461619,180
630134,2022,140244,113.2548538,23.0461619,270
630135,2022,140244,113.2548538,23.0461619,90
630136,2022,140265,113.2926123,23.04610568,0
630137,2022,140265,113.2926123,23.04610568,180
630138,2022,140265,113.2926123,23.04610568,270
630139,2022,140265,113.2926123,23.04610568,90
630140,2022,140419,113.2952636,23.04533744,0
630141,2022,140419,113.2952636,23.04533744,180
630142,2022,140419,113.2952636,23.04533744,270
630143,2022,140419,113.2952636,23.04533744,90
630144,2022,140571,113.2940122,23.04514138,0
630145,2022,140571,113.2940122,23.04514138,180
630146,2022,140571,113.2940122,23.04514138,270
630147,2022,140571,113.2940122,23.04514138,90
630148,2022,140573,113.2930418,23.04481774,0
630149,2022,140573,113.2930418,23.04481774,180
630150,2022,140573,113.2930418,23.04481774,270
630151,2022,140573,113.2930418,23.04481774,90
630152,2022,140574,113.2965741,23.04470584,0
630153,2022,140574,113.2965741,23.04470584,180
630154,2022,140574,113.2965741,23.04470584,270
630155,2022,140574,113.2965741,23.04470584,90
630156,2022,140696,113.2718502,23.04360163,0
630157,2022,140696,113.2718502,23.04360163,180
630158,2022,140696,113.2718502,23.04360163,270
630159,2022,140696,113.2718502,23.04360163,90
630160,2022,140707,113.2946895,23.04357191,0
630161,2022,140707,113.2946895,23.04357191,180
630162,2022,140707,113.2946895,23.04357191,270
630163,2022,140707,113.2946895,23.04357191,90
630164,2022,140711,113.2976866,23.04431678,0
630165,2022,140711,113.2976866,23.04431678,180
630166,2022,140711,113.2976866,23.04431678,270
630167,2022,140711,113.2976866,23.04431678,90
630168,2022,140858,113.2973542,23.04346897,0
630169,2022,140858,113.2973542,23.04346897,180
630170,2022,140858,113.2973542,23.04346897,270
630171,2022,140858,113.2973542,23.04346897,90
630172,2022,140861,113.2976935,23.04248739,0
630173,2022,140861,113.2976935,23.04248739,180
630174,2022,140861,113.2976935,23.04248739,270
630175,2022,140861,113.2976935,23.04248739,90
630176,2022,140874,113.3103199,23.04291773,0
630177,2022,140874,113.3103199,23.04291773,180
630178,2022,140874,113.3103199,23.04291773,270
630179,2022,140874,113.3103199,23.04291773,90
630180,2022,140885,113.3246262,23.04314421,0
630181,2022,140885,113.3246262,23.04314421,180
630182,2022,140885,113.3246262,23.04314421,270
630183,2022,140885,113.3246262,23.04314421,90
630184,2022,141005,113.2577219,23.04220889,0
630185,2022,141005,113.2577219,23.04220889,180
630186,2022,141005,113.2577219,23.04220889,270
630187,2022,141005,113.2577219,23.04220889,90
630188,2022,141031,113.2964143,23.04183697,0
630189,2022,141031,113.2964143,23.04183697,180
630190,2022,141031,113.2964143,23.04183697,270
630191,2022,141031,113.2964143,23.04183697,90
630192,2022,141037,113.3089052,23.04254405,0
630193,2022,141037,113.3089052,23.04254405,180
630194,2022,141037,113.3089052,23.04254405,270
630195,2022,141037,113.3089052,23.04254405,90
630196,2022,141038,113.307179,23.04208334,0
630197,2022,141038,113.307179,23.04208334,180
630198,2022,141038,113.307179,23.04208334,270
630199,2022,141038,113.307179,23.04208334,90
630200,2022,141039,113.3063183,23.04184535,0
630201,2022,141039,113.3063183,23.04184535,180
630202,2022,141039,113.3063183,23.04184535,270
630203,2022,141039,113.3063183,23.04184535,90
630204,2022,141040,113.3099643,23.04192186,0
630205,2022,141040,113.3099643,23.04192186,180
630206,2022,141040,113.3099643,23.04192186,270
630207,2022,141040,113.3099643,23.04192186,90
630208,2022,141192,113.3054641,23.04137309,0
630209,2022,141192,113.3054641,23.04137309,180
630210,2022,141192,113.3054641,23.04137309,270
630211,2022,141192,113.3054641,23.04137309,90
630212,2022,141198,113.3246931,23.04100991,0
630213,2022,141198,113.3246931,23.04100991,180
630214,2022,141198,113.3246931,23.04100991,270
630215,2022,141198,113.3246931,23.04100991,90
630216,2022,141304,113.3055104,23.0405013,0
630217,2022,141304,113.3055104,23.0405013,180
630218,2022,141304,113.3055104,23.0405013,270
630219,2022,141304,113.3055104,23.0405013,90
630220,2022,141315,113.3277896,23.03968703,0
630221,2022,141315,113.3277896,23.03968703,180
630222,2022,141315,113.3277896,23.03968703,270
630223,2022,141315,113.3277896,23.03968703,90
630224,2022,141316,113.3274241,23.03892755,0
630225,2022,141316,113.3274241,23.03892755,180
630226,2022,141316,113.3274241,23.03892755,270
630227,2022,141316,113.3274241,23.03892755,90
630228,2022,141317,113.3271362,23.03814145,0
630229,2022,141317,113.3271362,23.03814145,180
630230,2022,141317,113.3271362,23.03814145,270
630231,2022,141317,113.3271362,23.03814145,90
630232,2022,141450,113.2820916,23.0399841,0
630233,2022,141450,113.2820916,23.0399841,180
630234,2022,141450,113.2820916,23.0399841,270
630235,2022,141450,113.2820916,23.0399841,90
630236,2022,142268,113.3128185,23.03551135,0
630237,2022,142268,113.3128185,23.03551135,180
630238,2022,142268,113.3128185,23.03551135,270
630239,2022,142268,113.3128185,23.03551135,90
630240,2022,142472,113.2951127,23.03140971,0
630241,2022,142472,113.2951127,23.03140971,180
630242,2022,142472,113.2951127,23.03140971,270
630243,2022,142472,113.2951127,23.03140971,90
630244,2022,142643,113.2996109,23.02985706,0
630245,2022,142643,113.2996109,23.02985706,180
630246,2022,142643,113.2996109,23.02985706,270
630247,2022,142643,113.2996109,23.02985706,90
630248,2022,142647,113.3055548,23.03068794,0
630249,2022,142647,113.3055548,23.03068794,180
630250,2022,142647,113.3055548,23.03068794,270
630251,2022,142647,113.3055548,23.03068794,90
630252,2022,142648,113.3081685,23.03151917,0
630253,2022,142648,113.3081685,23.03151917,180
630254,2022,142648,113.3081685,23.03151917,270
630255,2022,142648,113.3081685,23.03151917,90
630256,2022,142650,113.309893,23.0311005,0
630257,2022,142650,113.309893,23.0311005,180
630258,2022,142650,113.309893,23.0311005,270
630259,2022,142650,113.309893,23.0311005,90
630260,2022,142781,113.311388,23.0311117,0
630261,2022,142781,113.311388,23.0311117,180
630262,2022,142781,113.311388,23.0311117,270
630263,2022,142781,113.311388,23.0311117,90
630264,2022,142782,113.3122835,23.03117751,0
630265,2022,142782,113.3122835,23.03117751,180
630266,2022,142782,113.3122835,23.03117751,270
630267,2022,142782,113.3122835,23.03117751,90
630268,2022,142857,113.2790487,23.02954681,0
630269,2022,142857,113.2790487,23.02954681,180
630270,2022,142857,113.2790487,23.02954681,270
630271,2022,142857,113.2790487,23.02954681,90
630272,2022,142883,113.305181,23.02914656,0
630273,2022,142883,113.305181,23.02914656,180
630274,2022,142883,113.305181,23.02914656,270
630275,2022,142883,113.305181,23.02914656,90
630276,2022,143020,113.312872,23.02955138,0
630277,2022,143020,113.312872,23.02955138,180
630278,2022,143020,113.312872,23.02955138,270
630279,2022,143020,113.312872,23.02955138,90
630280,2022,143027,113.3173834,23.02952576,0
630281,2022,143027,113.3173834,23.02952576,180
630282,2022,143027,113.3173834,23.02952576,270
630283,2022,143027,113.3173834,23.02952576,90
630284,2022,143252,113.3298043,23.0260848,0
630285,2022,143252,113.3298043,23.0260848,180
630286,2022,143252,113.3298043,23.0260848,270
630287,2022,143252,113.3298043,23.0260848,90
630288,2022,143273,113.3812135,23.02708327,0
630289,2022,143273,113.3812135,23.02708327,180
630290,2022,143273,113.3812135,23.02708327,270
630291,2022,143273,113.3812135,23.02708327,90
630292,2022,143335,113.2981365,23.02649536,0
630293,2022,143335,113.2981365,23.02649536,180
630294,2022,143335,113.2981365,23.02649536,270
630295,2022,143335,113.2981365,23.02649536,90
630296,2022,143509,113.4312153,23.02382416,0
630297,2022,143509,113.4312153,23.02382416,180
630298,2022,143509,113.4312153,23.02382416,270
630299,2022,143509,113.4312153,23.02382416,90
630300,2022,143558,113.3061909,23.02555955,0
630301,2022,143558,113.3061909,23.02555955,180
630302,2022,143558,113.3061909,23.02555955,270
630303,2022,143558,113.3061909,23.02555955,90
630304,2022,143559,113.3051389,23.02449246,0
630305,2022,143559,113.3051389,23.02449246,180
630306,2022,143559,113.3051389,23.02449246,270
630307,2022,143559,113.3051389,23.02449246,90
630308,2022,143560,113.3066731,23.02484107,0
630309,2022,143560,113.3066731,23.02484107,180
630310,2022,143560,113.3066731,23.02484107,270
630311,2022,143560,113.3066731,23.02484107,90
630312,2022,143615,113.4450254,23.02455952,0
630313,2022,143615,113.4450254,23.02455952,180
630314,2022,143615,113.4450254,23.02455952,270
630315,2022,143615,113.4450254,23.02455952,90
630316,2022,143631,113.2990869,23.02299262,0
630317,2022,143631,113.2990869,23.02299262,180
630318,2022,143631,113.2990869,23.02299262,270
630319,2022,143631,113.2990869,23.02299262,90
630320,2022,143643,113.3084747,23.02467867,0
630321,2022,143643,113.3084747,23.02467867,180
630322,2022,143643,113.3084747,23.02467867,270
630323,2022,143643,113.3084747,23.02467867,90
630324,2022,143839,113.3097817,23.02229276,0
630325,2022,143839,113.3097817,23.02229276,180
630326,2022,143839,113.3097817,23.02229276,270
630327,2022,143839,113.3097817,23.02229276,90
630328,2022,143928,113.315474,23.02133917,0
630329,2022,143928,113.315474,23.02133917,180
630330,2022,143928,113.315474,23.02133917,270
630331,2022,143928,113.315474,23.02133917,90
630332,2022,143930,113.3136982,23.021208,0
630333,2022,143930,113.3136982,23.021208,180
630334,2022,143930,113.3136982,23.021208,270
630335,2022,143930,113.3136982,23.021208,90
630336,2022,144024,113.3084387,23.01983762,0
630337,2022,144024,113.3084387,23.01983762,180
630338,2022,144024,113.3084387,23.01983762,270
630339,2022,144024,113.3084387,23.01983762,90
630340,2022,144026,113.3105855,23.02099368,0
630341,2022,144026,113.3105855,23.02099368,180
630342,2022,144026,113.3105855,23.02099368,270
630343,2022,144026,113.3105855,23.02099368,90
630344,2022,144027,113.3120984,23.02109219,0
630345,2022,144027,113.3120984,23.02109219,180
630346,2022,144027,113.3120984,23.02109219,270
630347,2022,144027,113.3120984,23.02109219,90
630348,2022,144028,113.3129948,23.02114626,0
630349,2022,144028,113.3129948,23.02114626,180
630350,2022,144028,113.3129948,23.02114626,270
630351,2022,144028,113.3129948,23.02114626,90
630352,2022,144147,113.3001521,23.01957047,0
630353,2022,144147,113.3001521,23.01957047,180
630354,2022,144147,113.3001521,23.01957047,270
630355,2022,144147,113.3001521,23.01957047,90
630356,2022,144252,113.3084546,23.01886623,0
630357,2022,144252,113.3084546,23.01886623,180
630358,2022,144252,113.3084546,23.01886623,270
630359,2022,144252,113.3084546,23.01886623,90
630360,2022,144411,113.3402237,23.0181819,0
630361,2022,144411,113.3402237,23.0181819,180
630362,2022,144411,113.3402237,23.0181819,270
630363,2022,144411,113.3402237,23.0181819,90
630364,2022,144412,113.3410972,23.01798767,0
630365,2022,144412,113.3410972,23.01798767,180
630366,2022,144412,113.3410972,23.01798767,270
630367,2022,144412,113.3410972,23.01798767,90
630368,2022,144544,113.343863,23.0159847,0
630369,2022,144544,113.343863,23.0159847,180
630370,2022,144544,113.343863,23.0159847,270
630371,2022,144544,113.343863,23.0159847,90
630372,2022,144638,113.3732274,23.01706499,0
630373,2022,144638,113.3732274,23.01706499,180
630374,2022,144638,113.3732274,23.01706499,270
630375,2022,144638,113.3732274,23.01706499,90
630376,2022,144656,113.4108783,23.01614333,0
630377,2022,144656,113.4108783,23.01614333,180
630378,2022,144656,113.4108783,23.01614333,270
630379,2022,144656,113.4108783,23.01614333,90
630380,2022,144838,113.3103099,23.01301906,0
630381,2022,144838,113.3103099,23.01301906,180
630382,2022,144838,113.3103099,23.01301906,270
630383,2022,144838,113.3103099,23.01301906,90
630384,2022,144970,113.3000711,23.0140291,0
630385,2022,144970,113.3000711,23.0140291,180
630386,2022,144970,113.3000711,23.0140291,270
630387,2022,144970,113.3000711,23.0140291,90
630388,2022,145025,113.3899679,23.01328761,0
630389,2022,145025,113.3899679,23.01328761,180
630390,2022,145025,113.3899679,23.01328761,270
630391,2022,145025,113.3899679,23.01328761,90
630392,2022,145115,113.3205027,23.01087926,0
630393,2022,145115,113.3205027,23.01087926,180
630394,2022,145115,113.3205027,23.01087926,270
630395,2022,145115,113.3205027,23.01087926,90
630396,2022,145121,113.3291895,23.0119947,0
630397,2022,145121,113.3291895,23.0119947,180
630398,2022,145121,113.3291895,23.0119947,270
630399,2022,145121,113.3291895,23.0119947,90
630400,2022,145133,113.3420413,23.01307871,0
630401,2022,145133,113.3420413,23.01307871,180
630402,2022,145133,113.3420413,23.01307871,270
630403,2022,145133,113.3420413,23.01307871,90
630404,2022,145221,113.2903266,23.01265976,0
630405,2022,145221,113.2903266,23.01265976,180
630406,2022,145221,113.2903266,23.01265976,270
630407,2022,145221,113.2903266,23.01265976,90
630408,2022,145222,113.2912201,23.01274504,0
630409,2022,145222,113.2912201,23.01274504,180
630410,2022,145222,113.2912201,23.01274504,270
630411,2022,145222,113.2912201,23.01274504,90
630412,2022,145234,113.3108575,23.01179866,0
630413,2022,145234,113.3108575,23.01179866,180
630414,2022,145234,113.3108575,23.01179866,270
630415,2022,145234,113.3108575,23.01179866,90
630416,2022,145235,113.3149962,23.01239871,0
630417,2022,145235,113.3149962,23.01239871,180
630418,2022,145235,113.3149962,23.01239871,270
630419,2022,145235,113.3149962,23.01239871,90
630420,2022,145236,113.3141603,23.01209416,0
630421,2022,145236,113.3141603,23.01209416,180
630422,2022,145236,113.3141603,23.01209416,270
630423,2022,145236,113.3141603,23.01209416,90
630424,2022,145279,113.3765434,23.01170851,0
630425,2022,145279,113.3765434,23.01170851,180
630426,2022,145279,113.3765434,23.01170851,270
630427,2022,145279,113.3765434,23.01170851,90
630428,2022,145384,113.3175979,23.01045904,0
630429,2022,145384,113.3175979,23.01045904,180
630430,2022,145384,113.3175979,23.01045904,270
630431,2022,145384,113.3175979,23.01045904,90
630432,2022,145507,113.288603,23.00977611,0
630433,2022,145507,113.288603,23.00977611,180
630434,2022,145507,113.288603,23.00977611,270
630435,2022,145507,113.288603,23.00977611,90
630436,2022,145509,113.2854753,23.01083498,0
630437,2022,145509,113.2854753,23.01083498,180
630438,2022,145509,113.2854753,23.01083498,270
630439,2022,145509,113.2854753,23.01083498,90
630440,2022,145517,113.2968357,23.01107556,0
630441,2022,145517,113.2968357,23.01107556,180
630442,2022,145517,113.2968357,23.01107556,270
630443,2022,145517,113.2968357,23.01107556,90
630444,2022,145521,113.2962695,23.00926926,0
630445,2022,145521,113.2962695,23.00926926,180
630446,2022,145521,113.2962695,23.00926926,270
630447,2022,145521,113.2962695,23.00926926,90
630448,2022,145523,113.3025169,23.01049878,0
630449,2022,145523,113.3025169,23.01049878,180
630450,2022,145523,113.3025169,23.01049878,270
630451,2022,145523,113.3025169,23.01049878,90
630452,2022,145538,113.343472,23.01038126,0
630453,2022,145538,113.343472,23.01038126,180
630454,2022,145538,113.343472,23.01038126,270
630455,2022,145538,113.343472,23.01038126,90
630456,2022,145655,113.2937341,23.01052694,0
630457,2022,145655,113.2937341,23.01052694,180
630458,2022,145655,113.2937341,23.01052694,270
630459,2022,145655,113.2937341,23.01052694,90
630460,2022,145704,113.382481,23.00978294,0
630461,2022,145704,113.382481,23.00978294,180
630462,2022,145704,113.382481,23.00978294,270
630463,2022,145704,113.382481,23.00978294,90
630464,2022,145824,113.3424782,23.00889454,0
630465,2022,145824,113.3424782,23.00889454,180
630466,2022,145824,113.3424782,23.00889454,270
630467,2022,145824,113.3424782,23.00889454,90
630468,2022,145867,113.3814401,23.00967354,0
630469,2022,145867,113.3814401,23.00967354,180
630470,2022,145867,113.3814401,23.00967354,270
630471,2022,145867,113.3814401,23.00967354,90
630472,2022,145965,113.383914,23.00870153,0
